date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:58	153/153	---M--	200	added ('OK')	text/plain	date:Thu,%2024%20Sep%202015%2010:33:09%20GMT	https://www.recruitmentmyanmarsak.com/robots.txt		(from )
11:38:58	50502/50502	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:08:51%20GMT	https://www.recruitmentmyanmarsak.com/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index.html	(from )
11:38:59	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2004%20Apr%202022%2005:08:52%20GMT	https://www.recruitmentmyanmarsak.com/xmlrpc.php	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/xmlrpc.php	(from https://www.recruitmentmyanmarsak.com/)
11:38:59	83369/83369	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Feb%202022%2002:41:05%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/css/dist/block-library/style.min.css?ver=5.9.2	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/css/dist/block-library/style.min6dcf.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:00%20GMT	http://s.w.org/	/Users/zinmintun/websites/recruitmentmyanmarsak/s.w.org/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:00	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Apr%202022%2005:09:00%20GMT	http://fonts.googleapis.com/	/Users/zinmintun/websites/recruitmentmyanmarsak/fonts.googleapis.com/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:01	2475/2475	---MC-	200	added ('OK')	text/css	date:Mon,%2004%20Apr%202022%2005:09:01%20GMT	https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext	/Users/zinmintun/websites/recruitmentmyanmarsak/fonts.googleapis.com/css029a.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:01	1111/1111	---M--	200	added ('OK')	application/rss+xml	etag:%22e2a72b65371dcb0bbef5b29cf3b018ac%22	https://www.recruitmentmyanmarsak.com/feed/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/feed/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:03	7144/7144	---MC-	200	added ('OK')	text/css	date:Mon,%2004%20Apr%202022%2005:09:03%20GMT	https://fonts.googleapis.com/css?family=Montserrat%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2Cregular%2Citalic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CPoppins%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2Cregular%2Citalic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&ver=5.9.2	/Users/zinmintun/websites/recruitmentmyanmarsak/fonts.googleapis.com/css0c53.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:03	712533/712533	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202019%2003:57:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/stylea120.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:03	760/760	---M--	200	added ('OK')	application/rss+xml	etag:%226f3ae323214dbec6b99b9d5b17fc1106%22	https://www.recruitmentmyanmarsak.com/comments/feed/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/comments/feed/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:03	59016/59016	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Mar%202021%2007:46:22%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/css/dashicons.min.css?ver=5.9.2	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/css/dashicons.min6dcf.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:04	89521/89521	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2011%20Mar%202021%2001:37:24%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://www.recruitmentmyanmarsak.com/)
11:39:05	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2019:36:06%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.recruitmentmyanmarsak.com/)
11:39:07	42713/42713	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:08:59%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48046	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48046.json	(from https://www.recruitmentmyanmarsak.com/)
11:39:08	888/888	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:02%20GMT	https://www.recruitmentmyanmarsak.com/xmlrpc.php?rsd	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/xmlrpc0db0.php	(from https://www.recruitmentmyanmarsak.com/)
11:39:09	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2006:19:12%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/wlwmanifest.xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/wlwmanifest.xml	(from https://www.recruitmentmyanmarsak.com/)
11:39:10	2355/2355	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:03%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed5341.json	(from https://www.recruitmentmyanmarsak.com/)
11:39:10	189909/189909	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:02%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:10	2427/2427	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:04%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedba03	(from https://www.recruitmentmyanmarsak.com/)
11:39:11	8423/8423	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2016:07:37%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-32x32.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-32x32.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:12	12382/12382	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2016:07:37%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-192x192.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-192x192.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:13	12256/12256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2016:07:37%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-180x180.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/cropped-sitelogo-1-180x180.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:14	24717/24717	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Mar%202022%2007:25:26%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/cache/et/48046/et-core-unified-16470699256984.min.css	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/cache/et/48046/et-core-unified-16470699256984.min.css	(from https://www.recruitmentmyanmarsak.com/)
11:39:16	62727/62727	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2016:32:16%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/Joe.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/Joe.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:17	38018/38018	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:10%20GMT	https://www.recruitmentmyanmarsak.com/recruitment-policy/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/recruitment-policy/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:18	115396/115396	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2005:45:06%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/saklogo-copy.png	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/saklogo-copy.png	(from https://www.recruitmentmyanmarsak.com/)
11:39:18	36552/36552	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:11%20GMT	https://www.recruitmentmyanmarsak.com/mds-message/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/mds-message/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:18	44644/44644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:11%20GMT	https://www.recruitmentmyanmarsak.com/about-us/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/about-us/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:18	56223/56223	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:11%20GMT	https://www.recruitmentmyanmarsak.com/our-clients/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/our-clients/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:20	210964/210964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2004:37:54%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/Hand-Worlds.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/Hand-Worlds.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:20	55911/55911	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:13%20GMT	https://www.recruitmentmyanmarsak.com/services/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/services/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:20	29032/29032	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:13%20GMT	https://www.recruitmentmyanmarsak.com/application-form/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/application-form/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:20	33898/33898	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:13%20GMT	https://www.recruitmentmyanmarsak.com/contact-us-2/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/contact-us-2/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:21	40352/40352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2016:20:55%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/japan.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/japan.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:22	39913/39913	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:15%20GMT	https://www.recruitmentmyanmarsak.com/malaysia-project/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/malaysia-project/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:22	40691/40691	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:15%20GMT	https://www.recruitmentmyanmarsak.com/singapore-project/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/singapore-project/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:22	45269/45269	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:15%20GMT	https://www.recruitmentmyanmarsak.com/thailand-projects/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/thailand-projects/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:23	59247/59247	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:16%20GMT	https://www.recruitmentmyanmarsak.com/gallery/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/gallery/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:24	85264/85264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2016:19:05%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia-1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia-1.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:25	53958/53958	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2016:17:33%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/singapore.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/singapore.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:26	54518/54518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2016:23:02%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thailand.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thailand.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:21%20GMT	https://www.recruitmentmyanmarsak.com/sitemap	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/sitemap	(from https://www.recruitmentmyanmarsak.com/)
11:39:28	164921/164921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2005:39:46%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/business-01.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/business-01.jpg	(from https://www.recruitmentmyanmarsak.com/)
11:39:29	1360/1360	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jun%202019%2003:57:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/js/common.js?ver=3.24.1	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/js/commona120.js	(from https://www.recruitmentmyanmarsak.com/)
11:39:31	272294/272294	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jun%202019%2003:57:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/js/custom.min.js?ver=3.24.1	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/js/custom.mina120.js	(from https://www.recruitmentmyanmarsak.com/)
11:39:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2004%20Apr%202022%2005:09:30%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.recruitmentmyanmarsak.com/)
11:39:32	24/24	---MC-	200	added ('OK')	text/plain	date:Mon,%2004%20Apr%202022%2005:09:32%20GMT	http://s.w.org/robots.txt		(from https://www.recruitmentmyanmarsak.com/)
11:39:32	24256/24256	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2005:09:24%20GMT	https://www.recruitmentmyanmarsak.com/sitemap/	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/sitemap/index.html	(from https://www.recruitmentmyanmarsak.com/)
11:39:34	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2004%20Apr%202022%2005:09:33%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.recruitmentmyanmarsak.com/)
11:39:35	7144/7144	---MC-	200	added ('OK')	text/css	date:Mon,%2004%20Apr%202022%2005:09:35%20GMT	https://fonts.googleapis.com/css?family=Poppins%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2Cregular%2Citalic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CMontserrat%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2Cregular%2Citalic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&ver=5.9.2	/Users/zinmintun/websites/recruitmentmyanmarsak/fonts.googleapis.com/css0b88.css	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:37	34790/34790	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:30%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48068	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48068.json	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:39	2554/2554	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fabout-us%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed655f.json	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:32%20GMT	https://www.recruitmentmyanmarsak.com/?p=48068	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexcd68.html	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:39	2662/2662	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fabout-us%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed17d6	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:40	20044/20044	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Mar%202022%2010:05:33%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/cache/et/48068/et-core-unified-16470795293236.min.css	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/cache/et/48068/et-core-unified-16470795293236.min.css	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:47	153903/153903	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2006:49:04%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-1.jpg	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:47	132094/132094	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2005:13:45%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/Image-of-organization-chart.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/Image-of-organization-chart.jpg	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:41%20GMT	https://www.recruitmentmyanmarsak.com/about-us/sitemap	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/about-us/sitemap.24.delayed	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:49	175108/175108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2008:20:18%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sak2.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sak2.jpg	(from https://www.recruitmentmyanmarsak.com/about-us/)
11:39:49	20722/20722	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:42%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48092	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48092.json	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:49	2423/2423	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:43%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fmds-message%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedb260.json	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:50	2496/2496	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:43%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fmds-message%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed3cb3	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:51	14348/14348	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Mar%202022%2020:53:22%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/cache/et/48092/et-core-unified-16472048018596.min.css	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/cache/et/48092/et-core-unified-16472048018596.min.css	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:45%20GMT	https://www.recruitmentmyanmarsak.com/?p=48092	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index35fc.html	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:53	74236/74236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:11:50%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/WhatsApp-Image-2019-08-27-at-11.08-1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/WhatsApp-Image-2019-08-27-at-11.08-1.jpg	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:47%20GMT	https://www.recruitmentmyanmarsak.com/mds-message/sitemap	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/mds-message/sitemap	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:39:55	22693/22693	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:48%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48108	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48108.json	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:39:55	2437/2437	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:48%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Frecruitment-policy%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embeda8bf.json	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:39:56	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:49%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Frecruitment-policy%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed0dc9	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:39:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:50%20GMT	https://www.recruitmentmyanmarsak.com/?p=48108	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexce07.html	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:39:57	15018/15018	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Mar%202022%2015:56:20%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/cache/et/48108/et-core-unified-16471869802971.min.css	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/cache/et/48108/et-core-unified-16471869802971.min.css	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:40:00	165504/165504	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2009:29:05%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sak4.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sak4.jpg	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:40:00	81157/81157	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2014:00:51%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai8.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai8.jpg	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
